t,n,e,seg_old,seg_new,seg_diff,tgt_old_n,tgt_old_e,tgt_new_n,tgt_new_e,tgt_dist_m
305.468,1.346,63.041,764,764,0,-0.01,20.01,-0.01,20.01,0.0
305.676,1.222,60.16,767,767,0,-0.01,20.01,-0.01,20.01,0.0
305.884,1.08,57.25,770,770,0,-0.01,20.01,-0.01,20.01,0.0
306.092,0.923,54.318,773,773,0,-0.01,20.01,-0.01,20.01,0.0
306.3,0.753,51.368,776,776,0,-0.01,20.01,-0.01,20.01,0.0
306.508,0.577,48.409,779,779,0,-0.01,20.01,-0.01,20.01,0.0
306.708,0.411,45.563,782,782,0,-0.01,20.01,-0.01,20.01,0.0
306.916,0.25,42.609,785,785,0,-0.01,20.01,-0.01,20.01,0.0
307.124,0.107,39.667,789,789,0,-0.01,20.01,-0.01,20.01,0.0
307.332,-0.018,36.74,792,792,0,-0.01,20.01,-0.01,20.01,0.0
307.54,-0.124,33.83,795,795,0,-0.01,20.01,-0.01,20.01,0.0
307.748,-0.211,30.935,798,798,0,-0.01,20.01,-0.01,20.01,0.0
307.956,-0.279,28.056,801,801,0,-0.01,20.01,-0.01,20.01,0.0
308.164,-0.333,25.179,804,804,0,-0.01,20.01,-0.01,20.01,0.0
308.372,-0.366,22.382,807,807,0,-0.01,20.01,-0.01,20.01,0.0
308.58,-0.383,19.664,809,809,0,-0.01,20.01,-0.01,20.01,0.0
308.788,-0.393,17.012,809,809,0,-0.01,20.01,-0.01,20.01,0.0
308.996,-0.404,14.415,809,809,0,-0.01,20.01,-0.01,20.01,0.0
309.196,-0.419,11.977,809,809,0,-0.01,20.01,-0.01,20.01,0.0
309.404,-0.445,9.511,0,809,809,69.98999999364239,0.009743634040351506,-0.01,20.01,72.80116931625511
309.612,-0.482,7.132,0,809,809,69.98999999364239,0.009743634040351506,-0.01,20.01,72.80116931625511
309.82,-0.525,4.85,0,809,809,69.98999999364239,0.009743634040351506,-0.01,20.01,72.80116931625511
310.028,-0.568,2.671,0,809,809,69.98999999364239,0.009743634040351506,-0.01,20.01,72.80116931625511
310.236,-0.607,0.595,0,809,809,69.98999999364239,0.009743634040351506,-0.01,20.01,72.80116931625511
310.44,-0.643,-1.312,0,809,809,69.98999999364239,0.009743634040351506,-0.01,20.01,72.80116931625511
310.644,-0.673,-3.201,0,809,809,69.98999999364239,0.009743634040351506,-0.01,20.01,72.80116931625511
310.852,-0.696,-4.999,0,809,809,69.98999999364239,0.009743634040351506,-0.01,20.01,72.80116931625511
311.052,-0.712,-6.644,0,809,809,69.98999999364239,0.009743634040351506,-0.01,20.01,72.80116931625511
311.26,-0.728,-8.272,0,809,809,69.98999999364239,0.009743634040351506,-0.01,20.01,72.80116931625511
311.468,-0.742,-9.82,0,809,809,69.98999999364239,0.009743634040351506,-0.01,20.01,72.80116931625511
311.676,-0.751,-11.295,0,809,809,69.98999999364239,0.009743634040351506,-0.01,20.01,72.80116931625511
311.884,-0.757,-12.708,0,809,809,69.98999999364239,0.009743634040351506,-0.01,20.01,72.80116931625511
312.092,-0.757,-14.062,0,809,809,69.98999999364239,0.009743634040351506,-0.01,20.01,72.80116931625511
